uid,source,label,diacritic,sentence,original,translation,gloss,simple,Arg. Str.,ellipsis,filler-gap,control/raising,island effects,NPI/NCI,verbal agr.,binding,morphology,nominal structure,quantifier,category,acceptability
1188,ChatGPT,0,,彼はが冗談を言った。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,unacceptable
1507,ChatGPT,0,,どの車を彼がどの色を選んだか分かりますか？,,,,False,False,False,True,False,True,False,False,False,False,False,False,filler-gap,unacceptable
1270,ChatGPT,0,,彼女はダンスがの得意だ。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,unacceptable
1229,ChatGPT,0,,彼女は運動するがことを好む。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,unacceptable
504,ChatGPT,1,,彼女は新しいアートプロジェクトを始めるのを検討している。,,,,False,False,False,False,True,False,False,False,False,False,False,False,control/raising,acceptable
88,ChatGPT,1,g,私はほとんどテレビを見ない。,私はほとんどテレビを見ない。,I hardly watch TV.',I-TOP almost TV-ACC watch-NEG-NONPAST,False,False,False,False,False,False,True,False,False,False,False,False,NPI/NCI,acceptable
751,ChatGPT,1,,信行は自分のコレクションを整理した。,,,,False,False,False,False,False,False,False,False,True,False,False,False,binding,acceptable
1522,ChatGPT,0,,修二は美咲がいつ彼の本を売ったのか怒っているの？,,,,False,False,False,True,False,True,False,False,False,False,False,False,filler-gap,unacceptable
1433,ChatGPT,0,,このペンは幸せです。,,,,False,False,False,False,False,False,False,True,False,False,False,False,verbal agr.,unacceptable
2476,ChatGPT,1,,彼女は友達にプレゼントをあげた。,,,,False,True,False,False,False,False,False,False,False,False,False,False,Arg. Str.,acceptable
2561,ChatGPT,0,,選手が監督の方針に口で不満を出す。,,,,False,True,False,False,False,False,False,False,False,False,False,False,Arg. Str.,unacceptable
1133,ChatGPT,1,,彼は話し続けた。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,acceptable
699,ChatGPT,1,,裕也は自分のビジネスを始めた。,,,,False,False,False,False,False,False,False,False,True,False,False,False,binding,acceptable
2259,ChatGPT,1,,美紀は彼女のガーデンをきれいに手入れした。,,,,False,False,False,False,False,False,False,False,True,False,False,False,binding,acceptable
1469,ChatGPT,0,,その質問が笑っています。,,,,False,False,False,False,False,False,False,True,False,False,False,False,verbal agr.,unacceptable
984,ChatGPT,0,,彼女が花を3人育てた。,,,,False,False,False,False,False,False,False,False,False,False,False,True,quantifier,unacceptable
443,ChatGPT,1,,彼女はエッセイを書き始めた。,,,,False,False,False,False,True,False,False,False,False,False,False,False,control/raising,acceptable
2465,ChatGPT,1,,彼が駅まで走った。,,,,False,True,False,False,False,False,False,False,False,False,False,False,Arg. Str.,acceptable
521,ChatGPT,1,,彼は新しいビジネスアイディアを考えるのを決意した。,,,,False,False,False,False,True,False,False,False,False,False,False,False,control/raising,acceptable
6,ChatGPT,1,g,誰も私たちの提案に賛成しなかった。,誰も私たちの提案に賛成しなかった。,Nobody agreed to our proposal.',anyone our proposal to-TOP agree-NEG-PAST,False,False,False,False,False,False,True,False,False,False,False,False,NPI/NCI,acceptable
695,ChatGPT,1,,康平は自分のギターを弾いた。,,,,False,False,False,False,False,False,False,False,True,False,False,False,binding,acceptable
185,ChatGPT,0,*,彼は決して新しい何も挑戦しなかった。,彼は決して新しい何も挑戦しなかった。,He never challenged anything new.,He-TOP never new what-MO challenge-NEG-PAST,False,False,False,False,False,False,True,False,False,False,False,False,NPI/NCI,unacceptable
1716,ChatGPT,1,,このソフトウェアは便利で使いやすい。,,,,False,False,False,False,False,False,False,False,False,False,True,False,nominal structure,acceptable
1354,ChatGPT,1,,彼女はそのドキュメンタリーを見ましたよ。,,,,False,False,False,False,False,False,False,True,False,False,False,False,verbal agr.,acceptable
1567,ChatGPT,1,,木村さんがどの本を買うか友達も知らない。,,,,False,False,False,False,False,True,False,False,False,False,False,False,island effects,acceptable
442,ChatGPT,1,,彼は書籍を読み続けた。,,,,False,False,False,False,True,False,False,False,False,False,False,False,control/raising,acceptable
130,ChatGPT,0,*,今日は誰が子供にも話しかけなかった。,今日は誰が子供にも話しかけなかった。,who did not even speak to the child.,Today-TOP who-NOM child-DAT also speak-NEG-PAST,False,False,False,False,False,False,True,False,False,False,False,False,NPI/NCI,unacceptable
451,ChatGPT,1,,彼らは会議を開始するのを遅らせた。,,,,False,False,False,False,True,False,False,False,False,False,False,False,control/raising,acceptable
1756,ChatGPT,0,,彼は滅多に何もスポーツをしなかった。,,,,False,False,False,False,False,False,True,False,False,False,False,False,NPI/NCI,unacceptable
870,ChatGPT,0,,翔太は彼の夢をに追い続けた。,,,,False,False,False,False,False,False,False,False,True,False,False,False,binding,unacceptable
2456,ChatGPT,1,,私は友達にメールを送った。,,,,False,True,False,False,False,False,False,False,False,False,False,False,Arg. Str.,acceptable
137,ChatGPT,0,*,彼は全然何も本を読まなかった。,彼は全然何も本を読まなかった。,He didn't read any books at all.',He-TOP at all what-MO book-ACC read-NEG-PAST,False,False,False,False,False,False,True,False,False,False,False,False,NPI/NCI,unacceptable
889,ChatGPT,1,,彼女は花瓶に花を3本挿した。,,,,False,False,False,False,False,False,False,False,False,False,False,True,quantifier,acceptable
369,ChatGPT,0,*,私は手紙を書かなかったが、彼は兄が送るを書いた。,,,,False,False,True,False,False,False,False,False,False,False,False,False,ellipsis,unacceptable
457,ChatGPT,1,,子供たちは遊ぶのを止められなかった。,,,,False,False,False,False,True,False,False,False,False,False,False,False,control/raising,acceptable
1316,ChatGPT,1,,山口さんが先輩に仕事の進行状況をご説明した。,,,,False,False,False,False,False,False,False,True,False,False,False,False,verbal agr.,acceptable
2337,ChatGPT,1,,その映画はとても面白かった。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,acceptable
2050,ChatGPT,1,,彼女は日本語を勉強しています。,,,,True,False,False,False,False,False,False,False,False,False,False,False,simple,acceptable
263,ChatGPT,1,*,彼がコレクションしている切手は世界各国の動物シリーズだ。,,,,False,False,False,True,False,True,False,False,False,False,False,False,filler-gap,acceptable
1443,ChatGPT,0,,この花は重いです。,,,,False,False,False,False,False,False,False,True,False,False,False,False,verbal agr.,unacceptable
332,ChatGPT,0,*,彼は料理をしなかったが、彼女は母が作るをした。,,,,False,False,True,False,False,False,False,False,False,False,False,False,ellipsis,unacceptable
145,ChatGPT,0,*,彼女は全然何も決して言わなかった。,彼女は全然何も決して言わなかった。,She never said nothing at all.,She-TOP at all nothing never say-NEG-PAST,False,False,False,False,False,False,True,False,False,False,False,False,NPI/NCI,unacceptable
720,ChatGPT,1,,里美は彼女の花を植えた。,,,,False,False,False,False,False,False,False,False,True,False,False,False,binding,acceptable
232,ChatGPT,1,*,読んだ詩が感動的だったのはどの詩人の作品ですか？,,,,False,False,True,True,False,True,False,False,False,False,False,False,ellipsis,acceptable
1563,ChatGPT,1,,彼女がどの色のドレスを着るか決められない問題。,,,,False,False,False,False,False,True,False,False,False,False,False,False,island effects,acceptable
2180,ChatGPT,1,,この車の走行性能は優れていて安全だ。,,,,False,False,False,False,False,False,False,False,False,False,True,False,nominal structure,acceptable
1565,ChatGPT,1,,先生がいつ帰るか生徒は気にしていない。,,,,False,False,False,False,False,True,False,False,False,False,False,False,island effects,acceptable
1243,ChatGPT,0,,この料理は手間がをかかる。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,unacceptable
1146,ChatGPT,1,,彼女は椅子に座り込んだ。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,acceptable
2522,ChatGPT,0,,映画が私たちに見られた。,,,,False,True,False,False,False,False,False,False,False,False,False,False,Arg. Str.,unacceptable
1072,ChatGPT,0,,彼女が書いたのは手紙を5通メールだ。,,,,False,False,False,False,False,False,False,False,False,False,False,True,quantifier,unacceptable
543,ChatGPT,1,,彼は新しい技術を取り入れるのを考えている。,,,,False,False,False,False,True,False,False,False,False,False,False,False,control/raising,acceptable
2499,ChatGPT,1,,犬が公園でボールを追いかけた。,,,,False,True,False,False,False,False,False,False,False,False,False,False,Arg. Str.,acceptable
2409,ChatGPT,1,,彼は車でスーパーへ買い物に行った。,,,,False,True,False,False,False,False,False,False,False,False,False,False,Arg. Str.,acceptable
1562,ChatGPT,1,,彼がどのようにしてその技を習得したか謎。,,,,False,False,False,False,False,True,False,False,False,False,False,False,island effects,acceptable
2581,ChatGPT,0,,友達と話される彼女に電話。,,,,False,True,False,False,False,False,False,False,False,False,False,False,Arg. Str.,unacceptable
930,ChatGPT,1,,彼女は一切の炭酸飲料を飲まない。,,,,False,False,False,False,False,False,False,False,False,False,False,True,quantifier,acceptable
163,ChatGPT,0,*,彼は決して誰ものアドバイスを聞かない。,彼は決して誰ものアドバイスを聞かない。,He never listens to anyone's advice.,He-TOP never anyone-GEN advice-ACC listen-NEG,False,False,False,False,False,False,True,False,False,False,False,False,NPI/NCI,unacceptable
1729,ChatGPT,1,,そのレストランの雰囲気は落ち着いてお洒落だ。,,,,False,False,False,False,False,False,False,False,False,False,True,False,nominal structure,acceptable
2250,ChatGPT,1,,香織は自分の好きな音楽を聴いてリラックスした。,,,,False,False,False,False,False,False,False,False,True,False,False,False,binding,acceptable
173,ChatGPT,0,*,彼女は決して何もの提案も考えなかった。,彼女は決して何もの提案も考えなかった。,She never considered any kind of suggestion.,She-TOP never any kind of suggestion-ACC consider-NEG-PAST,False,False,False,False,False,False,True,False,False,False,False,False,NPI/NCI,unacceptable
170,ChatGPT,0,*,彼女は全く何もの本も読まなかった。,彼女は全く何もの本も読まなかった。,She read not any kind of book at all.,She-TOP at all any kind of book-ACC read-NEG-PAST,False,False,False,False,False,False,True,False,False,False,False,False,NPI/NCI,unacceptable
460,ChatGPT,1,,彼らは映画を見るのを避けた。,,,,False,False,False,False,True,False,False,False,False,False,False,False,control/raising,acceptable
946,ChatGPT,1,,私はこの本を3回読んだ。,,,,False,False,False,False,False,False,False,False,False,False,False,True,quantifier,acceptable
2160,ChatGPT,1,,最近見つけたカフェは居心地が良い。,,,,False,False,False,True,False,False,False,False,False,False,False,False,filler-gap,acceptable
2577,ChatGPT,0,,学校が教えた先生に行く。,,,,False,True,False,False,False,False,False,False,False,False,False,False,Arg. Str.,unacceptable
18,ChatGPT,1,g,この植物はほとんど水を要しない。,この植物はほとんど水を要しない。,‘This plant hardly needs any water.’,this plant-TOP almost water-ACC need-NEG-NONPAST,False,False,False,False,False,False,True,False,False,False,False,False,NPI/NCI,acceptable
